centroid_x,centroid_y,rainfall_value,biome_value,rhino_value,distance_to_road,distance_to_water_hole,distance_to_poaching_area,col_index,row_index
1656473.8758166605,-2171019.413791975,51,1,40.0,3033.9522488582456,16058.064223221169,0.0,58,38
1656473.8758166605,-2170019.413791975,51,1,46.0,2083.336349292435,16300.627822475632,0.0,58,39
1656473.8758166605,-2169019.413791975,51,1,52.0,1132.720449726624,16599.985187241517,0.0,58,40
1656473.8758166605,-2168019.413791975,51,1,59.0,182.10455016081315,16693.351265577476,0.0,58,41
1656473.8758166605,-2167019.413791975,51,1,67.0,768.5113494049963,15865.629779310004,0.0,58,42
1656473.8758166605,-2166019.413791975,51,1,75.0,1719.127248970807,15058.832627806833,0.0,58,43
1656473.8758166605,-2165019.413791975,51,1,83.0,2669.743148536618,14276.507693776894,0.0,58,44
1656473.8758166605,-2164019.413791975,51,1,90.0,3620.359048102427,13522.902933491832,0.0,58,45
1656473.8758166605,-2163019.413791975,51,1,97.0,4570.974947668238,12803.090859898371,0.0,58,46
1656473.8758166605,-2162019.413791975,51,1,102.0,5521.590847234048,12123.092319411928,0.0,58,47
1656473.8758166605,-2161019.413791975,51,1,106.0,6472.206746799859,11489.978207253298,0.0,58,48
1656473.8758166605,-2160019.413791975,51,1,109.0,7269.758364544718,10911.91234483337,0.0,58,49
1656473.8758166605,-2159019.413791975,51,1,111.0,6522.781692803881,10398.079766932842,0.0,58,50
1656473.8758166605,-2158019.413791975,51,1,112.0,5759.864796448871,9958.428322665648,0.0,58,51
1656473.8758166605,-2157019.413791975,51,1,113.0,4995.631524252735,9603.151903195148,0.0,58,52
1656473.8758166605,-2156019.413791975,51,1,114.0,4236.655328135762,9341.881946054113,0.0,58,53
1656473.8758166605,-2155019.413791975,51,1,114.0,3507.491325507696,9182.646138896076,0.0,58,54
1656473.8758166605,-2154019.413791975,51,1,115.0,2826.0206667846146,9130.784299848192,0.0,58,55
1656473.8758166605,-2153019.413791975,51,1,116.0,2068.0006747769125,9188.114809280816,0.0,58,56
1656473.8758166605,-2152019.413791975,51,1,117.0,1069.7861754991848,8997.295516054863,0.0,58,57
1656473.8758166605,-2151019.413791975,51,1,117.0,71.48016171174451,8748.769343858508,0.0,58,58
1656473.8758166605,-2150019.413791975,51,1,116.0,928.0753441852148,8609.913092526309,0.0,58,59
1656473.8758166605,-2149019.413791975,51,1,115.0,1927.630850082174,8586.04925968128,0.0,58,60
1656473.8758166605,-2148019.413791975,51,1,112.0,2927.1863559791336,8678.126544277338,0.0,58,61
1656473.8758166605,-2147019.413791975,51,1,107.0,3926.741861876093,8882.540106709817,0.0,58,62
1656473.8758166605,-2146019.413791975,51,1,101.0,4926.297367773052,9191.79836463605,0.0,58,63
1656473.8758166605,-2145019.413791975,51,1,95.0,5925.852873670013,9595.769672357892,0.0,58,64
1656473.8758166605,-2144019.413791975,51,1,87.0,6925.408379566972,10083.076615486018,0.0,58,65
1656473.8758166605,-2143019.413791975,51,1,78.0,7924.963885463932,10642.277597515416,0.0,58,66
1656473.8758166605,-2142019.413791975,51,1,69.0,8924.519391360891,11262.668906231596,0.0,58,67
1656473.8758166605,-2141019.413791975,51,1,51.0,9924.07489725785,11934.711949612083,0.0,58,68
1656473.8758166605,-2140019.413791975,51,1,43.0,10615.0460900183,12650.177380140998,0.0,58,69
1656473.8758166605,-2139019.413791975,51,1,36.0,11174.988139825216,13402.112750527376,0.0,58,70
1656473.8758166605,-2138019.413791975,51,1,30.0,11793.282679443226,14184.7194052849,0.0,58,71
1656473.8758166605,-2137019.413791975,51,1,26.0,12461.246839272426,14993.195224350397,0.0,58,72
1656473.8758166605,-2136019.413791975,51,1,23.0,13171.326023650709,15823.575495579404,0.0,58,73
1656473.8758166605,-2135019.413791975,51,1,23.0,13917.075326853694,16672.587678375497,0.0,58,74
1656473.8758166605,-2134019.413791975,51,1,23.0,14693.064421193463,17537.52600345716,0.0,58,75
1656473.8758166605,-2133019.413791975,51,1,26.0,15494.750676192329,18416.146631441483,0.0,58,76
1656473.8758166605,-2132019.413791975,51,1,30.0,16318.347188039112,19306.581654440302,0.0,58,77
1656473.8758166605,-2131019.413791975,51,1,35.0,17160.69961806352,20207.26932587351,0.0,58,78
1656473.8758166605,-2130019.413791975,51,1,41.0,18019.177778506622,21116.89778440967,0.0,58,79
1656473.8758166605,-2129019.413791975,51,1,47.0,18891.583423457345,22034.359769823663,0.0,58,80
1656473.8758166605,-2128019.413791975,51,1,54.0,19776.07343932232,22958.716185685145,0.0,58,81
1656473.8758166605,-2127019.413791975,51,1,61.0,20671.09665957496,23889.16673564941,0.0,58,82
1656473.8758166605,-2126019.413791975,51,1,68.0,21575.342257807,24825.026198424766,0.0,58,83
1656473.8758166605,-2125019.413791975,51,2,74.0,22487.697747291382,25765.7051947214,0.0,58,84
1656473.8758166605,-2124019.413791975,51,2,80.0,23407.21483657454,26710.6945362735,0.0,58,85
1656473.8758166605,-2123019.413791975,51,2,84.0,24333.081655178343,27659.5524374298,0.0,58,86
1656473.8758166605,-2122019.413791975,51,2,87.0,25264.600120912222,28611.894020979213,0.0,58,87
1656473.8758166605,-2121019.413791975,51,2,89.0,26201.167449211487,29567.38266902506,0.0,58,88
1656473.8758166605,-2120019.413791975,51,2,89.0,27142.260998922717,30525.722863273542,0.0,58,89
1656473.8758166605,-2119019.413791975,51,2,88.0,28087.42580881456,31486.654232455352,0.0,58,90
1656473.8758166605,-2118019.413791975,51,2,86.0,29036.26430857943,32449.94658212885,0.0,58,91
1656473.8758166605,-2117019.413791975,51,2,83.0,29988.42779189508,33415.39572729663,0.0,58,92
1656473.8758166605,-2116019.413791975,51,2,78.0,30943.609321824864,34382.81998383278,0.0,58,93
1656473.8758166605,-2115019.413791975,51,2,73.0,31901.537804528296,35352.05720279187,0.0,58,94
1656473.8758166605,-2114019.413791975,51,2,67.0,32861.97301936951,36322.96225390057,0.0,58,95
1656473.8758166605,-2113019.413791975,51,2,60.0,33824.70143486548,37295.40488219834,0.0,58,96
1656473.8758166605,-2112019.413791975,51,2,53.0,34789.53267277116,38269.26787588078,0.0,58,97
1657473.8758166605,-2183019.413791975,52,2,3.0,14631.344475980068,18763.002399586458,3783.4361599445447,59,26
1657473.8758166605,-2182019.413791975,52,2,5.0,13801.09694205336,18327.55575238166,2887.063560356815,59,27
1657473.8758166605,-2181019.413791975,52,2,6.0,12850.481042487552,17937.344861111113,1990.690960769085,59,28
1657473.8758166605,-2180019.413791975,52,2,8.0,11899.86514292174,17595.3795490805,1094.318361181355,59,29
1657473.8758166605,-2179019.413791975,52,2,10.0,10949.24924335593,17304.520284768696,197.94576159362492,59,30
1657473.8758166605,-2178019.413791975,52,2,13.0,9998.63334379012,17067.380088805145,0.0,59,31
1657473.8758166605,-2177019.413791975,52,1,15.0,9048.01744422431,16886.22231008207,0.0,59,32
1657473.8758166605,-2176019.413791975,52,1,18.0,8097.4015446585,16762.862068133963,0.0,59,33
1657473.8758166605,-2175019.413791975,52,1,20.0,7146.785645092688,16698.58034459982,0.0,59,34
1657473.8758166605,-2174019.413791975,52,1,22.0,6196.169745526878,16694.05961217422,0.0,59,35
1657473.8758166605,-2173019.413791975,52,1,25.0,5245.553845961067,16749.348260293522,0.0,59,36
1657473.8758166605,-2172019.413791975,52,1,28.0,4294.937946395259,16863.858038846527,0.0,59,37
1657473.8758166605,-2171019.413791975,52,1,32.0,3344.322046829448,17036.394828840395,0.0,59,38
1657473.8758166605,-2170019.413791975,52,1,36.0,2393.7061472636374,17265.219071124196,0.0,59,39
1657473.8758166605,-2169019.413791975,52,1,41.0,1443.0902476978265,17548.128971023714,0.0,59,40
1657473.8758166605,-2168019.413791975,52,1,47.0,492.4743481320159,17260.633707647437,0.0,59,41
1657473.8758166605,-2167019.413791975,52,1,53.0,458.1415514337936,16461.461290169416,0.0,59,42
1657473.8758166605,-2166019.413791975,52,1,60.0,1408.7574509996043,15685.341552733791,0.0,59,43
1657473.8758166605,-2165019.413791975,52,1,67.0,2359.3733505654154,14935.868620341053,0.0,59,44
1657473.8758166605,-2164019.413791975,52,1,74.0,3309.9892501312247,14217.25723415947,0.0,59,45
1657473.8758166605,-2163019.413791975,52,1,80.0,4260.605149697036,13534.42407642198,0.0,59,46
1657473.8758166605,-2162019.413791975,52,1,86.0,5211.221049262846,12893.054987030891,0.0,59,47
1657473.8758166605,-2161019.413791975,52,1,90.0,6161.836948828655,12299.638153895969,0.0,59,48
1657473.8758166605,-2160019.413791975,52,1,94.0,7112.452848394466,11761.434033949456,0.0,59,49
1657473.8758166605,-2159019.413791975,52,1,96.0,7171.224941080819,11286.34406498029,0.0,59,50
1657473.8758166605,-2158019.413791975,52,1,98.0,6404.061303179006,10882.63728014892,0.0,59,51
1657473.8758166605,-2157019.413791975,52,1,100.0,5644.801835221346,10558.50491260284,0.0,59,52
1657473.8758166605,-2156019.413791975,52,1,101.0,4785.254150595831,10120.810272058874,0.0,59,53
1657473.8758166605,-2155019.413791975,52,1,102.0,3785.652473846439,9487.91014880674,0.0,59,54
1657473.8758166605,-2154019.413791975,52,1,102.0,2786.3366666080924,8922.447950010548,0.0,59,55
1657473.8758166605,-2153019.413791975,52,1,103.0,1787.7861691571875,8437.992406340794,0.0,59,56
1657473.8758166605,-2152019.413791975,52,1,103.0,792.897694267531,8049.183454132625,0.0,59,57
1657473.8758166605,-2151019.413791975,52,1,103.0,8.627473076514658,7770.3920562028225,0.0,59,58
1657473.8758166605,-2150019.413791975,52,1,102.0,988.052530476928,7613.713360504021,0.0,59,59
1657473.8758166605,-2149019.413791975,52,1,100.0,1984.7888503892607,7586.716652461389,0.0,59,60
1657473.8758166605,-2148019.413791975,52,1,98.0,2982.802997991526,7690.767711584614,0.0,59,61
1657473.8758166605,-2147019.413791975,52,1,94.0,3981.017497269254,7920.703657022521,0.0,59,62
1657473.8758166605,-2146019.413791975,52,1,89.0,4979.2319965469815,8266.025940631172,0.0,59,63
1657473.8758166605,-2145019.413791975,52,1,83.0,5977.446495824711,8713.026069053447,0.0,59,64
1657473.8758166605,-2144019.413791975,52,1,77.0,6975.660995102439,9246.970407048057,0.0,59,65
1657473.8758166605,-2143019.413791975,52,1,69.0,7973.875494380166,9853.73533933401,0.0,59,66
1657473.8758166605,-2142019.413791975,52,1,62.0,8788.752849132283,10520.72899406013,0.0,59,67
1657473.8758166605,-2141019.413791975,52,1,47.0,9243.556300210012,11237.23173184904,0.0,59,68
1657473.8758166605,-2140019.413791975,52,1,40.0,9779.800075010411,11994.374323994249,0.0,59,69
1657473.8758166605,-2139019.413791975,52,1,35.0,10384.87582685489,12784.938554913357,0.0,59,70
1657473.8758166605,-2138019.413791975,52,1,30.0,11047.479457831838,13603.098627949716,0.0,59,71
1657473.8758166605,-2137019.413791975,52,1,27.0,11757.889215468816,14444.16597490298,0.0,59,72
1657473.8758166605,-2136019.413791975,52,1,25.0,12507.962073625711,15304.364382076195,0.0,59,73
1657473.8758166605,-2135019.413791975,52,1,25.0,13290.984601122698,16180.642989948825,0.0,59,74
1657473.8758166605,-2134019.413791975,52,1,26.0,14101.469005011571,17070.525650869615,0.0,59,75
1657473.8758166605,-2133019.413791975,52,1,29.0,14934.945079621935,17971.991665528196,0.0,59,76
1657473.8758166605,-2132019.413791975,52,1,33.0,15787.771880900258,18883.382187908832,0.0,59,77
1657473.8758166605,-2131019.413791975,52,1,38.0,16656.9774387602,19803.32702561491,0.0,59,78
1657473.8758166605,-2130019.413791975,52,1,44.0,17540.12696155269,20730.687391214684,0.0,59,79
1657473.8758166605,-2129019.413791975,52,1,50.0,18435.216577502124,21664.511029355934,0.0,59,80
1657473.8758166605,-2128019.413791975,52,1,56.0,19340.588581825283,22603.99691580899,0.0,59,81
1657473.8758166605,-2127019.413791975,52,1,62.0,20254.86418427564,23548.46735986697,0.0,59,82
1657473.8758166605,-2126019.413791975,52,1,68.0,21176.890223908547,24497.345844550942,0.0,59,83
1657473.8758166605,-2125019.413791975,52,1,73.0,22105.69691250413,25450.13932882009,0.0,59,84
1657473.8758166605,-2124019.413791975,52,1,78.0,23040.464240538127,26406.42403441201,0.0,59,85
1657473.8758166605,-2123019.413791975,52,2,81.0,23980.495175278127,27365.83396708366,0.0,59,86
1657473.8758166605,-2122019.413791975,52,2,84.0,24925.194187479443,28328.05159453801,0.0,59,87
1657473.8758166605,-2121019.413791975,52,2,85.0,25874.049967401323,29292.800234385668,0.0,59,88
1657473.8758166605,-2120019.413791975,52,2,86.0,26826.621444893164,30259.8378052567,0.0,59,89
1657473.8758166605,-2119019.413791975,52,2,85.0,27782.526425428325,31228.951670353264,0.0,59,90
1657473.8758166605,-2118019.413791975,52,2,84.0,28741.432306195955,32199.95436111793,0.0,59,91
1657473.8758166605,-2117019.413791975,52,2,81.0,29703.048453713734,33172.68001363313,0.0,59,92
1657473.8758166605,-2116019.413791975,52,2,77.0,30667.119914913557,34146.98138511972,0.0,59,93
1657473.8758166605,-2115019.413791975,52,2,73.0,31633.422203544607,35122.727344904895,0.0,59,94
1657473.8758166605,-2114019.413791975,52,2,67.0,32601.75695786548,36099.8007553137,0.0,59,95
1657473.8758166605,-2113019.413791975,52,2,61.0,33571.948307653394,37078.09667448108,0.0,59,96
1657473.8758166605,-2112019.413791975,52,2,55.0,34543.83982135994,38057.52082612558,0.0,59,97
1658473.8758166605,-2183019.413791975,53,2,2.0,15062.082639590371,19657.761347974774,4226.737595435495,60,26
1658473.8758166605,-2182019.413791975,53,2,3.0,14111.466740024563,19242.573165346214,3330.364995847765,60,27
1658473.8758166605,-2181019.413791975,53,2,5.0,13160.850840458752,18871.292028726417,2433.992396260035,60,28
1658473.8758166605,-2180019.413791975,53,2,6.0,12210.234940892942,18546.555034378875,1537.619796672305,60,29
1658473.8758166605,-2179019.413791975,53,2,8.0,11259.61904132713,18270.84410893529,641.247197084575,60,30
1658473.8758166605,-2178019.413791975,53,2,10.0,10309.00314176132,18046.40643626277,0.0,60,31
1658473.8758166605,-2177019.413791975,53,2,12.0,9358.387242195511,17875.173455733442,0.0,60,32
1658473.8758166605,-2176019.413791975,53,1,13.0,8407.771342629703,17758.68426664342,0.0,60,33
1658473.8758166605,-2175019.413791975,53,1,15.0,7457.155443063892,17698.01988054312,0.0,60,34
1658473.8758166605,-2174019.413791975,53,1,17.0,6506.539543498081,17693.754505527384,0.0,60,35
1658473.8758166605,-2173019.413791975,53,1,19.0,5555.92364393227,17745.92880949435,0.0,60,36
1658473.8758166605,-2172019.413791975,53,1,21.0,4605.3077443664615,17854.0480037837,0.0,60,37
1658473.8758166605,-2171019.413791975,53,1,24.0,3654.691844800651,18017.104954214585,0.0,60,38
1658473.8758166605,-2170019.413791975,53,1,27.0,2704.07594523484,18233.62585282902,0.0,60,39
1658473.8758166605,-2169019.413791975,53,1,31.0,1753.4600456690296,18501.73377148006,0.0,60,40
1658473.8758166605,-2168019.413791975,53,1,36.0,802.8441461032186,17865.916587267293,0.0,60,41
1658473.8758166605,-2167019.413791975,53,1,41.0,147.77175346259088,17095.06382911055,0.0,60,42
1658473.8758166605,-2166019.413791975,53,1,47.0,1098.3876530284017,16349.05009899765,0.0,60,43
1658473.8758166605,-2165019.413791975,53,1,53.0,2049.003552594212,15631.432146726233,0.0,60,44
1658473.8758166605,-2164019.413791975,53,1,59.0,2999.619452160022,14946.300638481667,0.0,60,45
1658473.8758166605,-2163019.413791975,53,1,65.0,3950.235351725833,14298.326286459149,0.0,60,46
1658473.8758166605,-2162019.413791975,53,1,71.0,4900.851251291643,13692.785195577264,0.0,60,47
1658473.8758166605,-2161019.413791975,53,1,76.0,5851.467150857453,13135.547123374465,0.0,60,48
1658473.8758166605,-2160019.413791975,53,1,80.0,6802.083050423264,12566.235495278765,0.0,60,49
1658473.8758166605,-2159019.413791975,53,1,83.0,7641.179984059176,11726.035687802652,0.0,60,50
1658473.8758166605,-2158019.413791975,53,1,85.0,6840.570550873384,10912.815923511169,0.0,60,51
1658473.8758166605,-2157019.413791975,53,1,87.0,5850.291687464927,10133.074055253735,0.0,60,52
1658473.8758166605,-2156019.413791975,53,1,88.0,4863.992207576639,9395.149186578888,0.0,60,53
1658473.8758166605,-2155019.413791975,53,1,89.0,3884.704308221065,8709.676610924851,0.0,60,54
1658473.8758166605,-2154019.413791975,53,1,90.0,2919.4922382593068,8090.000314938739,0.0,60,55
1658473.8758166605,-2153019.413791975,53,1,90.0,1966.4993313123812,7552.33364759042,0.0,60,56
1658473.8758166605,-2152019.413791975,53,1,90.0,966.6444722594694,7115.292120028798,0.0,60,57
1658473.8758166605,-2151019.413791975,53,1,90.0,33.21038679344241,6798.310112238292,0.0,60,58
1658473.8758166605,-2150019.413791975,53,1,88.0,1033.0652458463542,6618.659895400195,0.0,60,59
1658473.8758166605,-2149019.413791975,53,1,87.0,2032.9201048992657,6587.586602071841,0.0,60,60
1658473.8758166605,-2148019.413791975,53,1,84.0,3032.7749639521776,6707.15555721007,0.0,60,61
1658473.8758166605,-2147019.413791975,53,1,81.0,4032.6298230050897,6969.617930520398,0.0,60,62
1658473.8758166605,-2146019.413791975,53,1,77.0,5032.484682058001,7359.7019318888815,0.0,60,63
1658473.8758166605,-2145019.413791975,53,1,72.0,6032.339541110913,7858.425475568655,0.0,60,64
1658473.8758166605,-2144019.413791975,53,1,67.0,7032.195351641026,8446.566721685442,0.0,60,65
1658473.8758166605,-2143019.413791975,53,1,61.0,7483.736114072318,9106.817655619412,0.0,60,66
1658473.8758166605,-2142019.413791975,53,1,55.0,7887.170763784162,9824.65094756648,0.0,60,67
1658473.8758166605,-2141019.413791975,53,1,43.0,8390.984393330324,10588.361755736176,0.0,60,68
1658473.8758166605,-2140019.413791975,53,1,38.0,8978.294688922528,11388.724384194831,0.0,60,69
1658473.8758166605,-2139019.413791975,53,1,34.0,9633.843052134276,12218.538436653193,0.0,60,70
1658473.8758166605,-2138019.413791975,53,1,31.0,10344.664730438451,13072.196447299471,0.0,60,71
1658473.8758166605,-2137019.413791975,53,1,29.0,11100.146161974566,13945.320304159615,0.0,60,72
1658473.8758166605,-2136019.413791975,53,1,28.0,11891.778725204236,14834.473257059852,0.0,60,73
1658473.8758166605,-2135019.413791975,53,1,28.0,12712.810770291577,15736.938560064393,0.0,60,74
1658473.8758166605,-2134019.413791975,53,1,30.0,13557.902275546276,16650.55175278162,0.0,60,75
1658473.8758166605,-2133019.413791975,53,1,34.0,14422.8246382352,17573.574255138778,0.0,60,76
1658473.8758166605,-2132019.413791975,53,1,38.0,15304.215987018271,18504.598091547246,0.0,60,77
1658473.8758166605,-2131019.413791975,53,1,42.0,16199.38836528488,19442.473838442253,0.0,60,78
1658473.8758166605,-2130019.413791975,53,1,48.0,17106.178411362034,20386.255845233794,0.0,60,79
1658473.8758166605,-2129019.413791975,53,1,53.0,18022.832637334508,21335.16031850116,0.0,60,80
1658473.8758166605,-2128019.413791975,53,1,59.0,18947.91948223845,22288.5330213759,0.0,60,81
1658473.8758166605,-2127019.413791975,53,1,64.0,19880.26179750691,23245.824198633643,0.0,60,82
1658473.8758166605,-2126019.413791975,53,1,68.0,20818.8848301112,24206.56896593565,0.0,60,83
1658473.8758166605,-2125019.413791975,53,1,72.0,21762.975945432085,25170.37185922005,0.0,60,84
1658473.8758166605,-2124019.413791975,53,1,76.0,22711.853258452447,26136.89457376744,0.0,60,85
1658473.8758166605,-2123019.413791975,53,1,78.0,23664.941049271565,27105.84616626184,0.0,60,86
1658473.8758166605,-2122019.413791975,53,2,80.0,24621.75037030308,28076.97517215608,0.0,60,87
1658473.8758166605,-2121019.413791975,53,2,81.0,25581.86364848232,29050.063222765737,0.0,60,88
1658473.8758166605,-2120019.413791975,53,2,82.0,26544.9223800252,30024.919844614134,0.0,60,89
1658473.8758166605,-2119019.413791975,53,2,82.0,27510.61723396231,31001.378196853144,0.0,60,90
1658473.8758166605,-2118019.413791975,53,2,81.0,28478.680043597626,31979.29155771183,0.0,60,91
1658473.8758166605,-2117019.413791975,53,2,79.0,29448.87728687848,32958.53041265579,0.0,60,92
1658473.8758166605,-2116019.413791975,53,2,76.0,30421.004748194107,33938.98002873354,0.0,60,93
1658473.8758166605,-2115019.413791975,53,2,72.0,31394.883123236337,34920.53842396465,0.0,60,94
1658473.8758166605,-2114019.413791975,53,2,68.0,32370.354381033445,35903.114659433224,0.0,60,95
1658473.8758166605,-2113019.413791975,53,2,63.0,33347.27873733796,36886.62739635092,0.0,60,96
1658473.8758166605,-2112019.413791975,53,2,56.0,34325.53212432014,37871.00367175452,0.0,60,97
1659473.8758166605,-2183019.413791975,54,2,2.0,15372.452437561577,20562.220293075727,4670.039030926445,61,26
1659473.8758166605,-2182019.413791975,54,2,2.0,14421.836537995769,20165.66250314495,3773.666431338715,61,27
1659473.8758166605,-2181019.413791975,54,2,3.0,13471.220638429955,19811.68809063269,2877.2938317509847,61,28
1659473.8758166605,-2180019.413791975,54,2,4.0,12520.604738864144,19502.61587096173,1980.921232163255,61,29
1659473.8758166605,-2179019.413791975,54,2,6.0,11569.988839298334,19240.609829734072,1084.548632575525,61,30
1659473.8758166605,-2178019.413791975,54,2,7.0,10619.372939732524,19027.614338897834,188.1760329878004,61,31
1659473.8758166605,-2177019.413791975,54,2,8.0,9668.757040166714,18865.28950850216,0.0,61,32
1659473.8758166605,-2176019.413791975,54,1,10.0,8718.141140600905,18754.951054304904,0.0,61,33
1659473.8758166605,-2175019.413791975,54,1,11.0,7767.525241035095,18697.51935041501,0.0,61,34
1659473.8758166605,-2174019.413791975,54,1,12.0,6816.909341469283,18693.48203703405,0.0,61,35
1659473.8758166605,-2173019.413791975,54,1,14.0,5866.293441903473,18742.873618489928,0.0,61,36
1659473.8758166605,-2172019.413791975,54,1,15.0,4915.677542337665,18845.274004069477,0.0,61,37
1659473.8758166605,-2171019.413791975,54,1,17.0,3965.0616427718537,18999.826133368373,0.0,61,38
1659473.8758166605,-2170019.413791975,54,1,20.0,3014.445743206043,19205.270992828995,0.0,61,39
1659473.8758166605,-2169019.413791975,54,1,23.0,2063.829843640232,19271.799168698264,0.0,61,40
1659473.8758166605,-2168019.413791975,54,1,27.0,1113.2139440744213,18505.471488638443,0.0,61,41
1659473.8758166605,-2167019.413791975,54,1,31.0,162.59804450861185,17762.39586415587,0.0,61,42
1659473.8758166605,-2166019.413791975,54,1,36.0,788.0178550571989,17045.613472478857,0.0,61,43
1659473.8758166605,-2165019.413791975,54,1,42.0,1738.6337546230095,16358.580943080728,0.0,61,44
1659473.8758166605,-2164019.413791975,54,1,47.0,2689.2496541888195,15705.203032418753,0.0,61,45
1659473.8758166605,-2163019.413791975,54,1,53.0,3639.8655537546297,14797.95211883769,0.0,61,46
1659473.8758166605,-2162019.413791975,54,1,58.0,4590.48145332044,13876.924203159371,0.0,61,47
1659473.8758166605,-2161019.413791975,54,1,63.0,5541.0973528862505,12967.600540155756,0.0,61,48
1659473.8758166605,-2160019.413791975,54,1,67.0,6491.71325245206,12072.626151664988,0.0,61,49
1659473.8758166605,-2159019.413791975,54,1,70.0,6647.029707511123,11195.44285085154,0.0,61,50
1659473.8758166605,-2158019.413791975,54,1,73.0,6552.437117660441,10340.579241778498,0.0,61,51
1659473.8758166605,-2157019.413791975,54,1,75.0,5887.362425069387,9514.053683068953,0.0,61,52
1659473.8758166605,-2156019.413791975,54,1,76.0,4893.932542526683,8723.924341323427,0.0,61,53
1659473.8758166605,-2155019.413791975,54,1,77.0,3899.542040954011,7981.008353707751,0.0,61,54
1659473.8758166605,-2154019.413791975,54,1,78.0,2903.144542112955,7299.73511647994,0.0,61,55
1659473.8758166605,-2153019.413791975,54,1,78.0,1906.747043271899,6698.938065065829,0.0,61,56
1659473.8758166605,-2152019.413791975,54,1,77.0,910.3495444308426,6202.048825058168,0.0,61,57
1659473.8758166605,-2151019.413791975,54,1,77.0,86.04795441021353,5835.670317728967,0.0,61,58
1659473.8758166605,-2150019.413791975,54,1,75.0,1082.4454532512698,5625.361009396678,0.0,61,59
1659473.8758166605,-2149019.413791975,54,1,74.0,2078.842952092326,5588.76774565359,0.0,61,60
1659473.8758166605,-2148019.413791975,54,1,71.0,3075.2404509333824,5729.220133986424,0.0,61,61
1659473.8758166605,-2147019.413791975,54,1,68.0,4071.6379497744383,6034.368382232968,0.0,61,62
1659473.8758166605,-2146019.413791975,54,1,65.0,5068.035448615495,6480.990680544945,0.0,61,63
1659473.8758166605,-2145019.413791975,54,1,61.0,6047.253870558789,7042.221143228032,0.0,61,64
1659473.8758166605,-2144019.413791975,54,1,57.0,6226.591026156259,7693.017422243722,0.0,61,65
1659473.8758166605,-2143019.413791975,54,1,53.0,6555.272094965324,8412.61882458506,0.0,61,66
1659473.8758166605,-2142019.413791975,54,1,49.0,7012.328334515753,9184.867659176176,0.0,61,67
1659473.8758166605,-2141019.413791975,54,1,40.0,7574.556429460004,9997.57132234614,0.0,61,68
1659473.8758166605,-2140019.413791975,54,1,37.0,8220.405192877983,10841.635982369791,0.0,61,69
1659473.8758166605,-2139019.413791975,54,1,34.0,8931.753353464073,11710.282199974215,0.0,61,70
1659473.8758166605,-2138019.413791975,54,1,32.0,9694.192818339136,12598.426395064203,0.0,61,71
1659473.8758166605,-2137019.413791975,54,1,31.0,10496.596154523597,13502.221523166769,0.0,61,72
1659473.8758166605,-2136019.413791975,54,1,31.0,11330.4760386835,14418.72478721629,0.0,61,73
1659473.8758166605,-2135019.413791975,54,1,33.0,12189.37421261659,15345.65941620962,0.0,61,74
1659473.8758166605,-2134019.413791975,54,1,35.0,13068.358738847955,16281.243851349947,0.0,61,75
1659473.8758166605,-2133019.413791975,54,1,39.0,13963.636938822392,17224.068618533136,0.0,61,76
1659473.8758166605,-2132019.413791975,54,1,43.0,14872.266572088683,18173.006856454864,0.0,61,77
1659473.8758166605,-2131019.413791975,54,1,47.0,15791.943180726304,19127.14868017638,0.0,61,78
1659473.8758166605,-2130019.413791975,54,1,52.0,16720.84405331589,20085.752539110665,0.0,61,79
1659473.8758166605,-2129019.413791975,54,1,57.0,17657.51347974371,21048.208795315764,0.0,61,80
1659473.8758166605,-2128019.413791975,54,1,61.0,18600.77790629608,22014.012172251238,0.0,61,81
1659473.8758166605,-2127019.413791975,54,1,65.0,19549.68273787004,22982.74070577404,0.0,61,82
1659473.8758166605,-2126019.413791975,54,1,69.0,20503.44487112824,23954.03950856015,0.0,61,83
1659473.8758166605,-2125019.413791975,54,1,71.0,21461.41672899104,24927.608132479894,0.0,61,84
1659473.8758166605,-2124019.413791975,54,1,74.0,22423.058766534014,25903.19064585086,0.0,61,85
1659473.8758166605,-2123019.413791975,54,1,75.0,23387.91826733323,26880.56777793417,0.0,61,86
1659473.8758166605,-2122019.413791975,54,1,76.0,24355.61285025447,27859.550651310416,0.0,61,87
1659473.8758166605,-2121019.413791975,54,1,77.0,25325.817533566456,28839.975744125517,0.0,61,88
1659473.8758166605,-2120019.413791975,54,2,78.0,26298.254508151746,29821.70081250507,0.0,61,89
1659473.8758166605,-2119019.413791975,54,2,78.0,27272.68499080252,30804.601568262216,0.0,61,90
1659473.8758166605,-2118019.413791975,54,2,77.0,28248.902687353475,31788.56895502219,0.0,61,91
1659473.8758166605,-2117019.413791975,54,2,76.0,29226.7285112718,32773.50690171892,0.0,61,92
1659473.8758166605,-2116019.413791975,54,2,74.0,30206.00628854482,33759.33045938316,0.0,61,93
1659473.8758166605,-2115019.413791975,54,2,72.0,31186.59924287402,34745.96424758785,0.0,61,94
1659473.8758166605,-2114019.413791975,54,2,68.0,32168.387102365763,35733.34115253527,0.0,61,95
1659473.8758166605,-2113019.413791975,54,2,63.0,33151.26370441515,36721.40123078486,0.0,61,96
1659473.8758166605,-2112019.413791975,54,2,58.0,34135.13500239445,37710.09078192607,0.0,61,97
