centroid_x,centroid_y,rainfall_value,biome_value,rhino_value,distance_to_road,distance_to_water_hole,distance_to_poaching_area,V,RiskFire,RiskPoaching,R
1705473.8758166605,-2144019.413791975,90,1,0.0,3040.7788231630375,6348.903738973323,0.0,0.43,0.2612294542167085,0.0,0.0
1705473.8758166605,-2143019.413791975,90,1,0.0,4029.204260132044,7263.4889041048355,0.0,0.43,0.2568903185566308,0.0,0.0
1705473.8758166605,-2142019.413791975,90,1,0.0,5022.214460607555,8198.046318078394,0.0,0.43,0.25253105602599707,0.0,0.0
1705473.8758166605,-2141019.413791975,90,1,0.0,6017.54012922266,9146.455915088824,0.0,0.43,0.24816162871206413,0.0,0.0
1705473.8758166605,-2140019.413791975,90,1,0.0,7014.19562924178,10104.818067633278,0.0,0.43,0.24378636350823954,0.0,0.0
1705473.8758166605,-2139019.413791975,90,1,0.0,8011.684681996909,11070.548340225636,0.0,0.43,0.23940743905176318,0.0,0.0
1705473.8758166605,-2138019.413791975,90,1,0.0,9009.73043782184,12041.874145106201,0.0,0.43,0.2350260706981025,0.0,0.0
1705473.8758166605,-2137019.413791975,90,1,0.0,10008.166349570873,13017.542982448025,0.0,0.43,0.230642989580464,0.0,0.0
1705473.8758166605,-2136019.413791975,90,2,0.0,11006.88624449041,13996.646658153033,0.0,0.49,0.2578296378556004,0.0,0.0
1705473.8758166605,-2135019.413791975,90,2,0.0,12005.819252246869,14978.511609852665,0.0,0.49,0.2528324773020002,0.0,0.0
1705473.8758166605,-2134019.413791975,90,2,0.0,13004.916264093785,15962.628305507704,0.0,0.49,0.2478344963182359,0.0,0.0
1705473.8758166605,-2133019.413791975,90,2,0.0,14004.14217846136,16948.604508722845,0.0,0.49,0.24283587049984653,0.0,0.0
1705473.8758166605,-2132019.413791975,90,2,0.0,15003.471240783909,17936.133562348517,0.0,0.49,0.2378367286840001,0.0,0.0
1705473.8758166605,-2131019.413791975,90,2,0.0,16002.884127290909,18924.972378836108,0.0,0.49,0.2328371675378235,0.0,0.0
1705473.8758166605,-2130019.413791975,90,2,0.0,17002.366056227842,19914.925857582653,0.0,0.49,0.22783726100701682,0.0,0.0
1705473.8758166605,-2129019.413791975,90,2,0.0,18001.905527705618,20905.835651471072,0.0,0.49,0.22283706661975422,0.0,0.0
1705473.8758166605,-2128019.413791975,90,2,0.0,19001.493460960053,21897.571935253996,0.0,0.49,0.21783662980254212,0.0,0.0
1705473.8758166605,-2127019.413791975,90,2,0.0,20001.12259012921,22890.02728335919,0.0,0.49,0.21283598690284158,0.0,0.0
1705473.8758166605,-2126019.413791975,90,2,0.0,21000.78703248634,23883.11205446712,0.0,0.49,0.2078351673489824,0.0,0.0
1705473.8758166605,-2125019.413791975,90,2,0.0,22000.481974318558,24876.750868623043,0.0,0.49,0.20283419522155466,0.0,0.0
1705473.8758166605,-2124019.413791975,90,2,0.0,23000.203438682565,25870.879887488212,0.0,0.49,0.19783309041520986,0.0,0.0
1705473.8758166605,-2123019.413791975,90,2,0.0,23999.948111178383,26865.44469250689,0.0,0.49,0.19283186951022793,0.0,0.0
1705473.8758166605,-2122019.413791975,90,2,0.0,24999.713207509485,27860.39861343429,0.0,0.49,0.18783054643504712,0.0,0.0
1705473.8758166605,-2121019.413791975,90,2,0.0,25999.49637158754,28855.70139977117,0.0,0.49,0.1828291329759951,0.0,0.0
1705473.8758166605,-2120019.413791975,90,2,0.0,26999.29559626812,29851.318155921697,0.0,0.49,0.17782763917380817,0.0,0.0
1705473.8758166605,-2119019.413791975,90,2,0.0,27999.109161063185,30847.218481078082,0.0,0.49,0.17282607363522465,0.0,0.0
1705473.8758166605,-2118019.413791975,90,2,0.0,28998.93558273479,31843.375769422906,0.0,0.49,0.16782444378013955,0.0,0.0
1705473.8758166605,-2117019.413791975,90,2,0.0,29998.773575765914,32839.76663689884,0.0,0.49,0.16282275603934956,0.0,0.0
1705473.8758166605,-2116019.413791975,90,2,0.0,30998.622020479244,33836.370448664835,0.0,0.49,0.15782101601403836,0.0,0.0
1705473.8758166605,-2115019.413791975,90,2,0.0,31998.47993713155,34833.16892722486,0.0,0.49,0.15281922860536964,0.0,0.0
1705473.8758166605,-2114019.413791975,90,2,0.0,32998.34646471668,35830.14582562968,0.0,0.49,0.1478173981205252,0.0,0.0
1705473.8758166605,-2113019.413791975,90,2,0.0,33998.220843508105,36827.28665350182,0.0,0.49,0.1428155283600355,0.0,0.0
1705473.8758166605,-2112019.413791975,90,2,0.0,34998.10240059336,37824.57844619683,0.0,0.49,0.13781362269014397,0.0,0.0
1705473.8758166605,-2111019.413791975,90,2,0.0,35997.99053781874,38822.00956938991,0.0,0.49,0.13281168410311345,0.0,0.0
1705473.8758166605,-2110019.413791975,90,2,0.0,36997.88472168858,39819.56955291088,86.43774467346073,0.49,0.12780971526775506,0.0,0.0
1706473.8758166605,-2183019.413791975,91,2,0.0,22736.61076642572,30436.80976672024,25505.20649900111,0.49,0.19789918578621238,0.0,0.0
1706473.8758166605,-2182019.413791975,91,2,1.0,22630.185903613703,29466.371449841277,24608.833899413377,0.49,0.19842822760284617,0.0017547767187985586,0.000348197234149936
1706473.8758166605,-2181019.413791975,91,2,1.0,22567.613053229325,28497.977192504837,23712.46129982565,0.49,0.19873927949020243,0.0018177840290456654,0.00036126508820133273
1706473.8758166605,-2180019.413791975,91,2,1.0,22549.257278421763,27531.842686406417,22816.088700237917,0.49,0.19883052670625068,0.0018813846674564216,0.00037407670436742456
1706473.8758166605,-2179019.413791975,91,2,1.0,22575.226437327867,26568.214455501806,21919.71610065019,0.49,0.1987014330843176,0.0019455630884889748,0.0003865861738387103
1706473.8758166605,-2178019.413791975,91,3,2.0,22645.36803818382,25607.3754414239,21023.343501062463,1.0,0.4048015442172239,0.004020602884801843,0.0016275462564520112
1706473.8758166605,-2177019.413791975,91,3,2.0,22759.273680699203,24649.65181584812,20126.97090147473,1.0,0.4036459747451707,0.004151158285176779,0.0016755983323416723
1706473.8758166605,-2176019.413791975,91,3,3.0,22916.29078540281,23695.421335925836,19230.598301887003,1.0,0.4020530407273396,0.006424117003476165,0.0025828357752357973
1706473.8758166605,-2175019.413791975,91,3,4.0,22354.905745681433,22745.12365170948,18334.225702299274,1.0,0.40774827583285056,0.008830612959381985,0.0036006672087352306
1706473.8758166605,-2174019.413791975,91,3,6.0,21404.28984611562,21799.273097423655,17437.853102711542,1.0,0.4173922468331308,0.013646336052621099,0.0056958748660434775
1706473.8758166605,-2173019.413791975,91,3,8.0,20453.6739465498,20858.47466188655,16541.48050312382,1.0,0.4270362178334111,0.01873233894646988,0.007999387174874003
1706473.8758166605,-2172019.413791975,91,3,11.0,19503.058046983984,19923.444051294646,15645.107903536087,1.0,0.43668018883369136,0.026499737093619306,0.011571910198084854
1706473.8758166605,-2171019.413791975,91,3,15.0,18552.44214741817,18995.033048393798,14748.735303948359,1.0,0.4463241598339716,0.03715363942370337,0.01658256690055873
1706473.8758166605,-2170019.413791975,91,3,19.0,17601.826247852354,18074.26175958723,13852.362704360628,1.0,0.45596813083425186,0.048355086214047736,0.022048378277348447
1706473.8758166605,-2169019.413791975,91,3,24.0,16651.210348286535,17162.359855176735,12955.9901047729,1.0,0.46561210183453217,0.06271859231453925,0.029202535591675755
1706473.8758166605,-2168019.413791975,91,3,30.0,15700.59444872072,16260.819580915553,12059.61750518517,1.0,0.4752560728348124,0.0804487467424273,0.03823375544128841
1706473.8758166605,-2167019.413791975,91,3,35.0,14749.978549154903,15371.464181644877,11163.244905597443,1.0,0.4849000438350927,0.09624787065573584,0.04667059670000064
1706473.8758166605,-2166019.413791975,91,3,40.0,13799.362649589086,14496.53643916698,10266.872306009713,1.0,0.49454401483537297,0.11272298315753135,0.05574647665494568
1706473.8758166605,-2165019.413791975,91,3,44.0,12848.74675002327,13638.813231971495,9370.499706421986,1.0,0.5041879858356533,0.12697757181732477,0.064020566180879
1706473.8758166605,-2164019.413791975,91,3,47.0,11898.130850457455,12801.753162012827,8474.127106834254,1.0,0.5138319568359335,0.13879363018170568,0.07131660259262872
1706473.8758166605,-2163019.413791975,91,3,48.0,10947.514950891638,11989.684802596359,7577.754507246527,1.0,0.5234759278362138,0.14493135849235292,0.07586807735934736
1706473.8758166605,-2162019.413791975,91,3,48.0,9996.899051325823,11208.04172503452,6681.381907658797,1.0,0.533119898836494,0.14805824160802494,0.07893279478797945
1706473.8758166605,-2161019.413791975,91,3,46.0,9046.283151760008,10463.644534989682,5785.009308071068,1.0,0.5427638698367743,0.14481013061232498,0.07859770688271424
1706473.8758166605,-2160019.413791975,91,3,42.0,8095.667252194192,9765.014828412915,4888.63670848334,1.0,0.5524078408370546,0.1347927141813416,0.07446055220148114
1706473.8758166605,-2159019.413791975,91,3,38.0,7145.051352628375,9122.67352499413,3992.2641088956098,1.0,0.5620518118373348,0.12417540621866509,0.06979301205083777
1706473.8758166605,-2158019.413791975,91,3,32.0,6194.43545306256,8457.127080614828,3095.8915093078826,1.0,0.5716957828376151,0.10649848207652136,0.060884733081754606
1706473.8758166605,-2157019.413791975,91,2,27.0,5239.687415761033,7481.489880429788,2199.518909720153,0.49,0.28487702038571094,0.09201053747355709,0.026211687759554743
1706473.8758166605,-2156019.413791975,91,2,21.0,4253.5444550938355,6513.246748302873,1303.1463101324225,0.49,0.28977917247298707,0.07324340616749551,0.021224413628319727
1706473.8758166605,-2155019.413791975,91,2,16.0,3272.9255589191125,5556.264534521603,406.7737105446953,0.49,0.29465386423720447,0.0570844996827386,0.0168201684195664
1706473.8758166605,-2154019.413791975,91,2,12.0,2301.5273802611564,4617.549994411235,0.0,0.49,0.29948271948336724,0.043626740189067904,0.013065454794016367
1706473.8758166605,-2153019.413791975,91,2,9.0,1355.0189782372263,3710.9918248618965,0.0,0.49,0.30418784675565114,0.0332254178115926,0.01010676830166521
1706473.8758166605,-2152019.413791975,91,2,6.0,423.6920446352782,2867.2552550298788,0.0,0.49,0.30881750640297484,0.022463840303085337,0.00693722714663346
1706473.8758166605,-2151019.413791975,91,1,4.0,357.31269018517185,2161.213795717833,0.0,0.43,0.27129268702098824,0.015150819858731233,0.004110306630046146
1706473.8758166605,-2150019.413791975,91,1,2.0,1110.3862475209405,1766.5043006190817,0.0,0.43,0.26800752588800414,0.007624305840402261,0.00204337134489967
1706473.8758166605,-2149019.413791975,91,1,1.0,1248.437749239857,1889.5051779263106,0.0,0.43,0.2674052986243069,0.0038045343551185514,0.0010173526453569112
1706473.8758166605,-2148019.413791975,91,1,1.0,1382.3721234033135,2453.552972877286,0.0,0.43,0.26682103166115795,0.0037695977357252953,0.0010058079567937884
1706473.8758166605,-2147019.413791975,91,1,0.0,1516.3064975667696,3235.678377716116,0.0,0.43,0.266236764698009,0.0,0.0
1706473.8758166605,-2146019.413791975,91,1,0.0,1825.3272723722675,4113.3085147268275,0.0,0.43,0.2648887117371971,0.0,0.0
1706473.8758166605,-2145019.413791975,91,1,0.0,2513.955204401106,5036.764766259076,0.0,0.43,0.26188468418191846,0.0,0.0
1706473.8758166605,-2144019.413791975,91,1,0.0,3362.755103810688,5984.8719020488215,0.0,0.43,0.25818193242273285,0.0,0.0
1706473.8758166605,-2143019.413791975,91,1,0.0,4277.4142898104055,6947.54518209404,0.0,0.43,0.25419188021800054,0.0,0.0
1706473.8758166605,-2142019.413791975,91,1,0.0,5223.449446978852,7919.474504696807,0.0,0.43,0.2500649554329087,0.0,0.0
1706473.8758166605,-2141019.413791975,91,1,0.0,6186.48326948462,8897.627144573285,0.0,0.43,0.24586387673000257,0.0,0.0
1706473.8758166605,-2140019.413791975,91,1,0.0,7159.659654067541,9880.154916657531,0.0,0.43,0.24161855274667174,0.0,0.0
1706473.8758166605,-2139019.413791975,91,1,0.0,8139.3413419362105,10865.87104425856,0.0,0.43,0.23734485043388764,0.0,0.0
1706473.8758166605,-2138019.413791975,91,1,0.0,9123.432939361224,11853.980172235875,0.0,0.43,0.2330519106066093,0.0,0.0
1706473.8758166605,-2137019.413791975,91,1,0.0,10110.64684960813,12843.930017602317,0.0,0.43,0.22874535019655043,0.0,0.0
1706473.8758166605,-2136019.413791975,91,2,0.0,11100.150036641857,13835.325463116886,0.0,0.49,0.2557444501446604,0.0,0.0
1706473.8758166605,-2135019.413791975,91,2,0.0,12091.38048174937,14827.876552078356,0.0,0.49,0.2508170079894501,0.0,0.0
1706473.8758166605,-2134019.413791975,91,2,0.0,13083.945623278136,15821.365788609395,0.0,0.49,0.24588293101037725,0.0,0.0
1706473.8758166605,-2133019.413791975,91,2,0.0,14077.563148193245,16815.626892574786,0.0,0.49,0.24094362259568125,0.0,0.0
1706473.8758166605,-2132019.413791975,91,2,0.0,15072.02492400533,17810.530597474884,0.0,0.49,0.2360001173794444,0.0,0.0
1706473.8758166605,-2131019.413791975,91,2,0.0,16067.174189268857,18805.97491588494,0.0,0.49,0.23105319462844456,0.0,0.0
1706473.8758166605,-2130019.413791975,91,2,0.0,17062.89065623925,19801.878317730323,0.0,0.49,0.22610345229738163,0.0,0.0
1706473.8758166605,-2129019.413791975,91,2,0.0,18059.080504423426,20798.174854623732,0.0,0.49,0.22115135677129757,0.0,0.0
1706473.8758166605,-2128019.413791975,91,2,0.0,19055.669491878674,21794.810613006197,0.0,0.49,0.21619727710955683,0.0,0.0
1706473.8758166605,-2127019.413791975,91,2,0.0,20052.598108529106,22791.74109255614,0.0,0.49,0.2112415091388848,0.0,0.0
1706473.8758166605,-2126019.413791975,91,2,0.0,21049.818099467142,23788.929240371806,0.0,0.49,0.2062842927361606,0.0,0.0
1706473.8758166605,-2125019.413791975,91,2,0.0,22047.289927315873,24786.343957444013,0.0,0.49,0.20132582444310554,0.0,0.0
1706473.8758166605,-2124019.413791975,91,2,0.0,23044.980890805557,25783.958950285854,0.0,0.49,0.19636626681890623,0.0,0.0
1706473.8758166605,-2123019.413791975,91,2,0.0,24042.863709967303,26781.7518382075,0.0,0.49,0.19140575547326816,0.0,0.0
1706473.8758166605,-2122019.413791975,91,2,0.0,25040.91544841227,27779.703452280322,0.0,0.49,0.18644440442380436,0.0,0.0
1706473.8758166605,-2121019.413791975,91,2,0.0,26039.116682656528,28777.79727967274,0.0,0.49,0.1814823102253512,0.0,0.0
1706473.8758166605,-2120019.413791975,91,2,0.0,27037.450854906256,29776.019019392847,0.0,0.49,0.1765195551872967,0.0,0.0
1706473.8758166605,-2119019.413791975,91,2,0.0,28035.903763744453,30774.35622424211,0.0,0.49,0.17155620990539502,0.0,0.0
1706473.8758166605,-2118019.413791975,91,2,0.0,29034.46315963858,31772.79801008803,0.0,0.49,0.16659233527251255,0.0,0.0
1706473.8758166605,-2117019.413791975,91,2,0.0,30033.118420951218,32771.33481814799,0.0,0.49,0.16162798408919032,0.0,0.0
1706473.8758166605,-2116019.413791975,91,2,0.0,31031.860292372883,33769.95821934731,0.0,0.49,0.15666320236390446,0.0,0.0
1706473.8758166605,-2115019.413791975,91,2,0.0,32030.68067219019,34768.66075231785,0.0,0.49,0.15169803037056329,0.0,0.0
1706473.8758166605,-2114019.413791975,91,2,0.0,33029.57243807869,35767.435788480456,0.0,0.49,0.14673250351449743,0.0,0.0
1706473.8758166605,-2113019.413791975,91,2,0.0,34028.52930352349,36766.277419074904,0.0,0.49,0.14176665304619834,0.0,0.0
1706473.8758166605,-2112019.413791975,91,2,0.0,35027.54569876723,37765.180360084094,0.0,0.49,0.13680050665313,0.0,0.0
1706473.8758166605,-2111019.413791975,91,2,0.0,36026.61667153461,38764.1398718324,0.0,0.49,0.13183408895323076,0.0,0.0
1706473.8758166605,-2110019.413791975,91,2,0.0,37025.73780380568,39763.15169068331,292.5867499579437,0.49,0.1268674219086366,0.0,0.0
1707473.8758166605,-2183019.413791975,92,2,1.0,21745.235845813342,30214.96010224888,25948.50793449206,0.49,0.2015436287537509,0.001697777740272522,0.0003421762865918673
1707473.8758166605,-2182019.413791975,92,2,1.0,21633.93461389342,29237.159089504512,25052.135334904327,0.49,0.20209340938893136,0.0017604636082068903,0.00035577809268767037
1707473.8758166605,-2181019.413791975,92,2,1.0,21568.47170678502,28260.91168503771,24155.7627353166,0.49,0.2024167682415693,0.0018237877046136028,0.0003691652131265953
1707473.8758166605,-2180019.413791975,92,2,2.0,21549.264875038225,27286.38464351783,23259.390135728867,0.49,0.20251164180204484,0.0037754791562285965,0.000764578482517252
1707473.8758166605,-2179019.413791975,92,3,2.0,21576.437647181858,26313.76910589797,22363.017536141135,1.0,0.41301514263691613,0.003904614490622438,0.0016126649107865959
1707473.8758166605,-2178019.413791975,92,3,3.0,21649.815390226697,25343.285150173702,21466.644936553414,1.0,0.41227543902901603,0.006052430712468782,0.0024952685291757676
1707473.8758166605,-2177019.413791975,92,3,4.0,21768.930872210214,24375.187380767344,20570.27233696568,1.0,0.4110746641329262,0.008332930326850615,0.0034254565353531914
1707473.8758166605,-2176019.413791975,92,3,5.0,21933.038918655053,23409.771837675486,19673.899737377953,1.0,0.4094203298756499,0.010747778492457142,0.004400359015812218
1707473.8758166605,-2175019.413791975,92,3,6.0,22141.13911015889,22447.384594569787,18777.527137790225,1.0,0.4073225212476845,0.013298547155653281,0.0054167977563719175
1707473.8758166605,-2174019.413791975,92,3,8.0,21714.6596440868,21488.432534296997,17881.154538202492,1.0,0.41162175949975327,0.01827050804864011,0.007520538669935646
1707473.8758166605,-2173019.413791975,92,3,10.0,20764.043744520986,20533.39695290427,16984.78193861477,1.0,0.42120469270889255,0.023516923918500132,0.009905438712550254
1707473.8758166605,-2172019.413791975,92,3,13.0,19813.42784495517,19582.850866767152,16088.409339027037,1.0,0.4307876259180318,0.03146032698316821,0.01355271957168403
1707473.8758166605,-2171019.413791975,92,3,17.0,18862.811945389356,18637.481206282882,15192.036739439309,1.0,0.440370559127171,0.04230906567064467,0.01863166690552999
1707473.8758166605,-2170019.413791975,92,3,21.0,17912.196045823537,17698.117508906205,14295.664139851579,1.0,0.4499534923363103,0.05371527870336701,0.02416937724439822
1707473.8758166605,-2169019.413791975,92,3,27.0,16961.580146257722,16765.769323343236,13399.29154026385,1.0,0.45953642554544955,0.07093621122986095,0.032597772950307274
1707473.8758166605,-2168019.413791975,92,3,32.0,16010.964246691905,15841.675373774762,12502.918940676118,1.0,0.4691193587545888,0.08630017479041276,0.04048508265808736
1707473.8758166605,-2167019.413791975,92,3,38.0,15060.348347126088,14927.368699558756,11606.546341088393,1.0,0.47870229196372804,0.10513132409359638,0.050326605800786094
1707473.8758166605,-2166019.413791975,92,3,43.0,14109.732447560273,14024.763596477165,10710.173741500663,1.0,0.4882852251728673,0.1219628829877547,0.059552673782407875
1707473.8758166605,-2165019.413791975,92,3,47.0,13117.839117674534,13136.272362492176,9813.801141912936,1.0,0.4982842663578792,0.13657846663571765,0.06805490104786266
1707473.8758166605,-2164019.413791975,92,3,49.0,12120.567418504494,12264.962667129505,8917.428542325204,1.0,0.5083375256068318,0.14578262214403379,0.07410677741717385
1707473.8758166605,-2163019.413791975,92,3,50.0,11123.785595553034,11414.769681013504,8021.055942737477,1.0,0.5183858465299204,0.15218942829288404,0.0788928456185113
1707473.8758166605,-2162019.413791975,92,3,49.0,10127.616414762671,10590.780165553897,7124.683343149747,1.0,0.528427991552823,0.1524635176964484,0.08056599044141252
1707473.8758166605,-2161019.413791975,92,3,46.0,9131.659907420915,9799.606224721201,6228.310743562018,1.0,0.5384679926651785,0.14618199150121347,0.07871432352745661
1707473.8758166605,-2160019.413791975,92,3,42.0,8135.703400079156,9049.858551607269,5331.93814397429,1.0,0.5485079937775341,0.13617848663593424,0.07469498850033703
1707473.8758166605,-2159019.413791975,92,3,37.0,7139.746892737398,8352.700009494169,4435.56554438656,1.0,0.5585479948898897,0.1222557764993643,0.06828571882742643
1707473.8758166605,-2158019.413791975,92,3,31.0,6143.790385395641,7722.386618986941,3539.1929447988327,1.0,0.5685879960022453,0.10423888969946647,0.05926898139971873
1707473.8758166605,-2157019.413791975,92,2,26.0,5147.8338780538825,7176.552984379983,2642.8203452111024,0.49,0.2835277185861544,0.0888212517416352,0.02518328686827232
1707473.8758166605,-2156019.413791975,92,2,20.0,4151.877370712125,6319.216423059269,1746.4477456233726,0.49,0.28844731913120863,0.06978663211140199,0.02012976694372982
1707473.8758166605,-2155019.413791975,92,2,15.0,3155.4387425237896,5327.493648496131,850.0751460356453,0.49,0.29336930114770476,0.05357052897085926,0.015715948646293852
1707473.8758166605,-2154019.413791975,92,2,11.0,2157.4960703070624,4339.571516644384,0.0,0.49,0.29829871250048945,0.04018057364657183,0.011985813386303473
1707473.8758166605,-2153019.413791975,92,2,8.0,1159.5533980903358,3358.805341393852,0.0,0.49,0.3032281238532742,0.029708217665013862,0.009008367105586852
1707473.8758166605,-2152019.413791975,92,2,5.0,162.34853915312388,2394.0062018884782,0.0,0.49,0.3081538907230064,0.018866430049134044,0.005813763823694097
1707473.8758166605,-2151019.413791975,92,1,4.0,834.2495540462766,1476.8067131433027,0.0,0.43,0.2675082531587736,0.015320386125760312,0.0040983297302200515
1707473.8758166605,-2150019.413791975,92,1,2.0,1767.7730315545678,794.1350271142514,0.0,0.43,0.26346168287793686,0.00774476121855364,0.002040447824127923
1707473.8758166605,-2149019.413791975,92,1,1.0,2239.4279527320227,1039.395408203433,0.0,0.43,0.2614171871230563,0.0038571893991292783,0.0010083356029212476
1707473.8758166605,-2148019.413791975,92,1,1.0,2373.362326895479,1878.8387870967026,0.0,0.43,0.26083661805207914,0.003805195021891916,0.0009925342005388947
1707473.8758166605,-2147019.413791975,92,1,0.0,2507.2967010589355,2824.841156809288,0.0,0.43,0.260256048981102,0.0,0.0
1707473.8758166605,-2146019.413791975,92,1,0.0,2719.118549838169,3798.607631028541,0.0,0.43,0.2593378588993809,0.0,0.0
1707473.8758166605,-2145019.413791975,92,1,0.0,3222.0733707573218,4783.211505653173,0.0,0.43,0.2571576865952334,0.0,0.0
1707473.8758166605,-2144019.413791975,92,1,0.0,3920.4474138818487,5773.110485788187,0.0,0.43,0.25413042513271666,0.0,0.0
1707473.8758166605,-2143019.413791975,92,1,0.0,4728.430928276557,6765.980864177946,0.0,0.43,0.250628036434917,0.0,0.0
1707473.8758166605,-2142019.413791975,92,1,0.0,5598.768629078338,7760.682278493739,0.0,0.43,0.24685535930444283,0.0,0.0
1707473.8758166605,-2141019.413791975,92,1,0.0,6506.486093155134,8756.590763592381,0.0,0.43,0.2429206510705013,0.0,0.0
1707473.8758166605,-2140019.413791975,92,1,0.0,7437.910486076757,9753.336566239064,0.0,0.43,0.23888317975022635,0.0,0.0
1707473.8758166605,-2139019.413791975,92,1,0.0,8385.145408241888,10750.686794230434,0.0,0.43,0.23477717408742815,0.0,0.0
1707473.8758166605,-2138019.413791975,92,1,0.0,9343.383468306833,11748.487516312272,0.0,0.43,0.2306234728155809,0.0,0.0
1707473.8758166605,-2137019.413791975,92,1,0.0,10309.557010575132,12746.632939496214,0.0,0.43,0.2264353733874774,0.0,0.0
1707473.8758166605,-2136019.413791975,92,2,0.0,11281.627403560546,13745.047968907003,0.0,0.49,0.25322939356002155,0.0,0.0
1707473.8758166605,-2135019.413791975,92,2,0.0,12258.191872834985,14743.677832917374,0.0,0.49,0.24840558141570818,0.0,0.0
1707473.8758166605,-2134019.413791975,92,2,0.0,13238.25589379912,15742.481647255105,0.0,0.49,0.24356448297799424,0.0,0.0
1707473.8758166605,-2133019.413791975,92,2,0.0,14221.095957350704,16741.428278001506,0.0,0.49,0.23870967207339483,0.0,0.0
1707473.8758166605,-2132019.413791975,92,2,0.0,15206.173790492003,17740.4935996937,0.0,0.49,0.23384380754103948,0.0,0.0
1707473.8758166605,-2131019.413791975,92,2,0.0,16193.081005945576,18739.65862907,0.0,0.49,0.22896890663997302,0.0,0.0
1707473.8758166605,-2130019.413791975,92,2,0.0,17181.50236689402,19738.908224807732,0.0,0.49,0.22408652650568006,0.0,0.0
1707473.8758166605,-2129019.413791975,92,2,0.0,18171.190789325123,20738.230162689557,0.0,0.49,0.21919788762784284,0.0,0.0
1707473.8758166605,-2128019.413791975,92,2,0.0,19161.94994828354,21737.61446557537,0.0,0.49,0.21430395976804245,0.0,0.0
1707473.8758166605,-2127019.413791975,92,2,0.0,20153.621931032474,22737.052909893493,0.0,0.49,0.2094055229478766,0.0,0.0
1707473.8758166605,-2126019.413791975,92,2,0.0,21146.078313896942,23736.538656691308,0.0,0.49,0.20450321152554943,0.0,0.0
1707473.8758166605,-2125019.413791975,92,2,0.0,22139.21360789339,24736.065972055974,0.0,0.49,0.1995975465716671,0.0,0.0
1707473.8758166605,-2124019.413791975,92,2,0.0,23132.940372862275,25735.630012634432,0.0,0.49,0.1946889600033398,0.0,0.0
1707473.8758166605,-2123019.413791975,92,2,0.0,24127.18552614189,26735.2266592321,0.0,0.49,0.18977781281775946,0.0,0.0
1707473.8758166605,-2122019.413791975,92,2,0.0,25121.88751927968,27734.852386371545,0.0,0.49,0.184864409038042,0.0,0.0
1707473.8758166605,-2121019.413791975,92,2,0.0,26116.994154186457,28734.504159061522,0.0,0.49,0.17994900650049467,0.0,0.0
1707473.8758166605,-2120019.413791975,92,2,0.0,27112.460876288584,29734.179350377715,0.0,0.49,0.1750318252857165,0.0,0.0
1707473.8758166605,-2119019.413791975,92,2,0.0,28108.249427645766,30733.875675120005,0.0,0.49,0.17011305437162222,0.0,0.0
1707473.8758166605,-2118019.413791975,92,2,0.0,29104.326774643283,31733.59113600347,0.0,0.49,0.16519285693018554,0.0,0.0
1707473.8758166605,-2117019.413791975,92,2,0.0,30100.66424721699,32733.323979705187,0.0,0.49,0.16027137457930052,0.0,0.0
1707473.8758166605,-2116019.413791975,92,2,0.0,31097.236842558163,33733.07266072344,0.0,0.49,0.1553487308221829,0.0,0.0
1707473.8758166605,-2115019.413791975,92,2,0.0,32094.02265781942,34732.835811476034,0.0,0.49,0.15042503384956113,0.0,0.0
1707473.8758166605,-2114019.413791975,92,2,0.0,33091.00242481475,35732.61221741641,0.0,0.49,0.14550037883805944,0.0,0.0
1707473.8758166605,-2113019.413791975,92,2,0.0,34088.159125971666,36732.40079621207,0.0,0.49,0.14057484984723106,0.0,0.0
1707473.8758166605,-2112019.413791975,92,2,0.0,35085.47767547186,37732.20058023207,0.0,0.49,0.13564852139458683,0.0,0.0
1707473.8758166605,-2111019.413791975,92,2,0.0,36082.94465304216,38732.01070174605,0.0,0.49,0.1307214597705549,0.0,0.0
1707473.8758166605,-2110019.413791975,92,2,0.0,37080.54808053642,39731.8303803572,498.7357552424267,0.49,0.12579372414207068,0.0,0.0
1708473.8758166605,-2183019.413791975,92,2,1.0,20754.688502508176,30024.793740931287,26391.80936998301,0.49,0.20643651033452654,0.0017014790314407787,0.00035124739365800453
1708473.8758166605,-2182019.413791975,92,2,2.0,20638.045927953433,29040.590504154203,25495.436770395278,0.49,0.2070126749251748,0.0035287732153613236,0.0007305007825162576
1708473.8758166605,-2181019.413791975,92,3,2.0,20569.41381304984,28057.504423495615,24599.06417080755,1.0,0.4231667108432823,0.0036559200648483194,0.0015470636689478225
1708473.8758166605,-2180019.413791975,92,3,3.0,20549.273211008116,27075.657187203797,23702.691571219817,1.0,0.42336974347112477,0.005676575157769864,0.002403290168339587
1708473.8758166605,-2179019.413791975,92,3,4.0,20577.76650632488,26095.18863245647,22806.318971632085,1.0,0.4230825093252899,0.007828291793782275,0.0033120133358439797
1708473.8758166605,-2178019.413791975,92,3,5.0,20654.69242755738,25116.260219387557,21909.946372044364,1.0,0.4223070373754106,0.010112968248095738,0.004270777659924907
1708473.8758166605,-2177019.413791975,92,3,5.0,20779.513087778705,24139.059324101563,21013.57377245663,1.0,0.4210487499319038,0.010443710665562276,0.004397311320385487
